Página,Producto,Precio_Oferta,Link
16,Peluche Digimon Gomamon Anime De Colección,15.2,https://www.mercadolibre.com.ec/peluche-digimon-gomamon-anime-de-coleccion/up/MECU3682112630?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC732108506&sid=offers
16,Foco Led Sengled Blanco Suave E27 Con Wi-fi Compatible Alexa Google,24.08,https://www.mercadolibre.com.ec/foco-led-sengled-blanco-suave-e27-con-wi-fi-compatible-alexa-google/p/MEC22311004?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC569647720&sid=offers
16,Guantes De Pesas Gymnasio Fuerza,5.33,https://www.mercadolibre.com.ec/guantes-de-pesas-gymnasio-fuerza/up/MECU2438595054?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC556439760&sid=offers
16,"Cable Usb-c Tipo C Pd De 240 W, 48 V, 1,2 M Para Teléfono Celular Macbook iPad, Color Negro",17.0,https://www.mercadolibre.com.ec/cable-usb-c-tipo-c-pd-de-240-w-48-v-12-m-para-telefono-celular-macbook-ipad-color-negro/p/MEC28970577?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC721461636&sid=offers
16,Adaptador Usb Otg Toocki Xb0g Lightning A Usb-c Negro,5.16,https://www.mercadolibre.com.ec/adaptador-usb-otg-toocki-xb0g-lightning-a-usbc/up/MECU3661993053?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC727480570&sid=offers
16,Bombillos Inteligentes Ge Cync Paquete X2 - Compatible Alexa,21.5,https://www.mercadolibre.com.ec/bombillos-inteligentes-ge-cync-paquete-x2-compatible-alexa/p/MEC21773645?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC549510672&sid=offers
16,Quarter Dollar Patsy Takemoto 2024 Unc,2.0,https://www.mercadolibre.com.ec/quarter-dollar-patsy-takemoto-2024-unc/up/MECU2434052385?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC574146160&sid=offers
16,Cámara De Seguridad De Tp-link Tapo C520ws 2k Qhd Blanco,90.25,https://www.mercadolibre.com.ec/camara-de-seguridad-de-tplink-tapo-c520ws-2k-qhd/up/MECU3649879064?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC720382966&sid=offers
16,Removedor De Callos Y Piel Muerta,3.56,https://www.mercadolibre.com.ec/removedor-de-callos-y-piel-muerta/up/MECU3300719989?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC651144564&sid=offers
16,Pantalón Chevignon 6308001 Café,75.05,https://articulo.mercadolibre.com.ec/MEC-575094564-pantalon-chevignon-6308001-cafe-_JM?searchVariation=183051284691#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210
16,Jean Slim Fit Esprit 679c700 Azul Oscuro Azul Oscuro 04,59.5,https://www.mercadolibre.com.ec/jean-slim-fit-esprit-679c700-azul-oscuro/up/MECU2438891514?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC572195696&sid=offers
16,Eb8 Pro 4k Camara De Seguridad Ezviz 4g Y Wifi Bidireccional Blanco,232.74,https://www.mercadolibre.com.ec/eb8-pro-4k-camara-de-seguridad-ezviz-4g-y-wifi-bidireccional/up/MECU3801158996?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC764855852&sid=offers
16,Cubo Rubik Moyu Meilong Square 1 Sq1 Stickerless,12.35,https://www.mercadolibre.com.ec/cubo-rubik-moyu-meilong-square-1-sq1/up/MECU2438839582?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC518122646&sid=offers
16,Molinillo Triturador De Cafe O Especies Gris,10.32,https://www.mercadolibre.com.ec/molinillo-triturador-de-cafe-o-especies/up/MECU2438907482?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC521638602&sid=offers
16,Cubo Rubik Yj Yuchuang V2 Magnetic 5x5 Original + Regalo Stickerless,24.7,https://www.mercadolibre.com.ec/cubo-rubik-yj-yuchuang-v2-magnetic-5x5-original--regalo/up/MECU2438919694?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC518064361&sid=offers
16,Receptor Bluetooth Para Auto O Parlante - Auxiliar King Solu,6.45,https://www.mercadolibre.com.ec/receptor-bluetooth-para-auto-o-parlante--auxiliar-king-solu/up/MECU3593424384?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC716625628&sid=offers
16,Clip Seguro Para Sellado Para Bolsas  Con Boquilla Alimentos,1.08,https://www.mercadolibre.com.ec/clip-seguro-para-sellado-para-bolsas--con-boquilla-alimentos/up/MECU2438913056?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC550564966&sid=offers
16,Pulsera Nightmare Before Christmas M1 Jack Skellington,11.4,https://www.mercadolibre.com.ec/pulsera-nightmare-before-christmas-m1-jack-skellington/up/MECU3761221001?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC758134536&sid=offers
16,"Mouse Pad Feliz Cumpleaños, Homero, Para Regalo Negro Dona Homero Simpson",5.93,https://www.mercadolibre.com.ec/mouse-pad-feliz-cumpleanos-homero-para-regalo/up/MECU3747035645?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC755014584&sid=offers
16,Cubo Rubik Moyu Meilong Mfjs Pyraminx Original + Regalo,9.5,https://articulo.mercadolibre.com.ec/MEC-517413710-cubo-rubik-moyu-meilong-mfjs-pyraminx-original-regalo-_JM?searchVariation=174941848183#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210
16,Cubo Rubik Qiyi Fluorescent Sticker 3x3 De Colección - Fluorescente,12.35,https://www.mercadolibre.com.ec/cubo-rubik-qiyi-fluorescent-sticker-3x3-de-coleccion/up/MECU3535370284?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC704627082&sid=offers
16,Cable Trenzado Usb-a A Usb-c Anker 322 Blanco Circuit Shop Blanco,6.87,https://www.mercadolibre.com.ec/cable-trenzado-usba-a-usbc-anker-322-blanco-circuit-shop/up/MECU3634985278?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC716717782&sid=offers
16,Televisor Riviera 55  4k Google Tv,548.0,https://www.mercadolibre.com.ec/televisor-riviera-55--4k-google-tv/up/MECU3179003625?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC620660276&sid=offers
16,"Lámpara Repelente Hunidificador 2 En 1, Anti Mosquitos Nueva Blanco",17.2,https://www.mercadolibre.com.ec/lampara-repelente-hunidificador-2-en-1-anti-mosquitos-nueva/up/MECU3187977909?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC622325480&sid=offers
16,Peluche Winnie Pooh Muy Bonito De Colección,19.0,https://www.mercadolibre.com.ec/peluche-winnie-pooh-muy-bonito-de-coleccion/up/MECU3673927335?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC731718684&sid=offers
16,Arnés Totto Heikul Dunna Pechera Talla L,35.42,https://articulo.mercadolibre.com.ec/MEC-595166864-arnes-totto-heikul-dunna-pechera-talla-l-_JM?searchVariation=186528810095#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210
16,Prohibido Estacionar Cartel Letrero De Pvc Garaje 47x37cm,17.2,https://www.mercadolibre.com.ec/prohibido-estacionar-cartel-letrero-de-pvc-garaje-47x37cm/up/MECU3422001955?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC676236772&sid=offers
16,Vestido Largo De Estampado Animal Print Para Mujer Beige,75.99,https://articulo.mercadolibre.com.ec/MEC-723008832-vestido-largo-de-estampado-animal-print-para-mujer-beige-_JM?searchVariation=187690707960#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210
16,Camara Frontal Compatible Con Realme Xt,12.0,https://www.mercadolibre.com.ec/camara-frontal-compatible-con-realme-xt/up/MECU2434232757?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC573365708&sid=offers
16,Router Inalambrico Tp-link Rompemuros Tl-wr841hp 300mbps 9db,54.98,https://www.mercadolibre.com.ec/router-inalambrico-tplink-rompemuros-tlwr841hp-300mbps-9db/up/MECU2438966620?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC515912523&sid=offers
16,Set 9 Figuras One Piece M2 Anime Luffy Chopper Zoro Nami,26.6,https://www.mercadolibre.com.ec/set-9-figuras-one-piece-m2-anime-luffy-chopper-zoro-nami/up/MECU2438919652?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC518266795&sid=offers
16,Triciclo Turquesa Con Canasta Para Niños Tejida Úpale Turquesa,25.2,https://www.mercadolibre.com.ec/triciclo-turquesa-con-canasta-para-ninos-tejida-upale/up/MECU3063162234?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC603073382&sid=offers
16,Camisa Chevignon 6108400 Negro,56.05,https://articulo.mercadolibre.com.ec/MEC-574639678-camisa-chevignon-6108400-negro-_JM?searchVariation=180610693218#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210
16,Caja Musical De Manivela Queen Bohemian Rhapsody,13.3,https://www.mercadolibre.com.ec/caja-musical-de-manivela-queen-bohemian-rhapsody/up/MECU2668186495?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC583518930&sid=offers
16,Morral Hp Prelude Backpack  15.6 Pulgadas Gris Gris,28.03,https://www.mercadolibre.com.ec/morral-hp-prelude-backpack--156-pulgadas-gris/up/MECU3785052075?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC763568682&sid=offers
16,Collar Reloj Diseño Steampunk De Colección Bronce,12.35,https://www.mercadolibre.com.ec/collar-reloj-diseno-steampunk-de-coleccion/up/MECU2434104045?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=b76f623f-29c6-4c11-9671-d2c0bd3f47b5&tracking_id=46d11a82-3184-4af8-8ab0-cbffed900210&wid=MEC546091812&sid=offers
17,Adaptador Usb 3.0 Hembra A Tipo C Usb 3.1 Macho Otg,4.3,https://www.mercadolibre.com.ec/adaptador-usb-30-hembra-a-tipo-c-usb-31-macho-otg/up/MECU2434189537?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC518091042&sid=offers
17,Rompecabezas Praga Republica Checa 500 Piezas Trefl,17.1,https://www.mercadolibre.com.ec/rompecabezas-praga-republica-checa-500-piezas-trefl/up/MECU3793513228?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC763724640&sid=offers
17,Cubo Rubik 3x3 Yongjun Yj Guanlong V3 Speed Cubing + Regalo Fondo Negro,9.5,https://www.mercadolibre.com.ec/cubo-rubik-3x3-yongjun-yj-guanlong-v3-speed-cubing--regalo/up/MECU2438837400?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC515608005&sid=offers
17,Samsung Galaxy A06 128gb 4gb Light Blue Azul Claro,138.95,https://www.mercadolibre.com.ec/samsung-galaxy-a06-128gb-4gb-light-blue/up/MECU3068674732?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC603854404&sid=offers
17,Collar De Jojo´s Bizarre Adventure M5 Anime De Colección Negro,7.6,https://www.mercadolibre.com.ec/collar-de-jojos-bizarre-adventure-m5-anime-de-coleccion/up/MECU2434214065?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC518273388&sid=offers
17,Herramientas De Alcance De Agarre Plegable 83 Cm Con Iman,21.5,https://www.mercadolibre.com.ec/herramientas-de-alcance-de-agarre-plegable-83-cm-con-iman/up/MECU3739523561?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC753753548&sid=offers
17,Proteína Oats Avena 300g Chocolate Brownie Chocolate,21.32,https://www.mercadolibre.com.ec/proteina-oats-avena-300g-chocolate-brownie-chocolate/p/MEC63508401?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC771537506&sid=offers
17,Dispensador De Arroz De 12kg Con Tapa Y Taza Medidora Blanco,24.07,https://www.mercadolibre.com.ec/dispensador-de-arroz-de-12kg-con-tapa-y-taza-medidora/up/MECU3557343865?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC713050868&sid=offers
17,Riego De Agua Para Jardin,8.6,https://www.mercadolibre.com.ec/riego-de-agua-para-jardin/up/MECU2434125881?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC550277946&sid=offers
17,G.h. Bass Quarter Zip Fleece Buzo Hombre,25.65,https://articulo.mercadolibre.com.ec/MEC-661986530-gh-bass-quarter-zip-fleece-buzo-hombre-_JM?searchVariation=189535018371#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8
17,Caramelo Barbería Sala De Belleza  Peluquería Control/remoto,97.58,https://www.mercadolibre.com.ec/caramelo-barberia-sala-de-belleza--peluqueria-controlremoto/up/MECU2438620344?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC522711055&sid=offers
17,Mouse Pad Antideslizante Redondo 20cm Diseno Cambios,5.93,https://www.mercadolibre.com.ec/mouse-pad-antideslizante-redondo-20cm-diseno-cambios/p/MEC32154051?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC718407236&sid=offers
17,Monitor LG 19.5puLG. 20u401a Led Hd-plus 1600x900 Hdmi Vga Negro,99.76,https://www.mercadolibre.com.ec/monitor-lg-195pulg-20u401a-led-hd-plus-1600x900-hdmi-vga-negro/p/MEC61999264?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC723008754&sid=offers
17,Camara Principal Compatible Con Motorola G7 Play,9.0,https://www.mercadolibre.com.ec/camara-principal-compatible-con-motorola-g7-play/up/MECU2438992332?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC573365728&sid=offers
17,Cabezal Repuesto Bh1 Negro Para Impresora Canon Gxxx,51.3,https://www.mercadolibre.com.ec/cabezal-repuesto-bh1-negro-para-impresora-canon-gxxx/up/MECU3686490265?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC736401240&sid=offers
17,Switchbot Contact Sensor Alarma Para Puertas Y Ventanas Añad Blanco,30.96,https://www.mercadolibre.com.ec/switchbot-contact-sensor-alarma-para-puertas-y-ventanas-anad/up/MECU2434245463?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC569608532&sid=offers
17,Skin1004 Centella Poremizing Fresh Ampoule 30ml Todo Tipo De Piel Noche,16.39,https://www.mercadolibre.com.ec/skin1004-centella-poremizing-fresh-ampoule-30ml/up/MECU3198057321?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC623070344&sid=offers
17,Llavero Personajes Jujutsu Kaisen Anime De Colección,10.45,https://www.mercadolibre.com.ec/llavero-personajes-jujutsu-kaisen-anime-de-coleccion/up/MECU2438752632?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC545402652&sid=offers
17,Triciclo Rojo Con Canasta Para Niños Tejida Úpale Rojo,25.2,https://www.mercadolibre.com.ec/triciclo-rojo-con-canasta-para-ninos-tejida-upale/up/MECU3063174206?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC603422674&sid=offers
17,Cubo Rubik Yuxin Little Magic 3x3 Speed Económico + Regalo,9.5,https://articulo.mercadolibre.com.ec/MEC-517394413-cubo-rubik-yuxin-little-magic-3x3-speed-economico-regalo-_JM#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8
17,Amortiguador Del Lh Chery Fulwin 2 14/20,33.99,https://www.mercadolibre.com.ec/amortiguador-del-lh-chery-fulwin-2-1420/up/MECU2434211695?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC575510592&sid=offers
17,Tapones Impermeables Para Oido Y Nariz Varios,9.76,https://www.mercadolibre.com.ec/tapones-impermeables-para-oido-y-nariz/p/MEC59508440?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC718315768&sid=offers
17,Ge Cync Foco Smart Rgb Multicolores Bluetooth Y Wi-fi 2 Pack Rgb,42.14,https://www.mercadolibre.com.ec/ge-cync-foco-smart-rgb-multicolores-bluetooth-y-wifi-2-pack/up/MECU2434243791?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC520891210&sid=offers
17,Astronauta De Luces Led Con Parlante Bluetooth,17.63,https://www.mercadolibre.com.ec/astronauta-de-luces-led-con-parlante-bluetooth/up/MECU3214356991?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC625404534&sid=offers
17,Receptor Adaptador Inalámbrico Apple Car Play Y Android Auto,34.39,https://www.mercadolibre.com.ec/receptor-adaptador-inalambrico-apple-car-play-y-android-auto/up/MECU3556552611?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC710608174&sid=offers
17,Dispositivo Limpiador De Puntos Negros Y Espinillas 4 En 1,6.56,https://www.mercadolibre.com.ec/dispositivo-limpiador-de-puntos-negros-y-espinillas-4-en-1/up/MECU3397512009?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC672400090&sid=offers
17,"Asus Expertbook Core I7 13620h Ssd 768gb Ram 24gb Ddr5 15,6 Plateado",1055.0,https://www.mercadolibre.com.ec/asus-expertbook-core-i7-13620h-ssd-768gb-ram-24gb-ddr5-156/up/MECU3761576840?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC755055688&sid=offers
17,Set De 10 Figuras De Masha Y El Oso Colección,22.56,https://www.mercadolibre.com.ec/set-figuras-pvc-masha-y-el-oso/p/MEC2056397605?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC517265219&sid=offers
17,"Calefactor Portatil  Interiores 800w,hogar,estufa Electrica Blanco/rosado Sujeto A Disponibilidad",15.48,https://www.mercadolibre.com.ec/calefactor-portatil--interiores-800whogarestufa-electrica/up/MECU3294648880?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC647439582&sid=offers
17,Foco Led Inteligente Sengled W41-n15 Rgb 60w Compatible Alexa Wi-fi,23.22,https://www.mercadolibre.com.ec/foco-led-inteligente-sengled-w41-n15-rgb-60w-compatible-alexa-wi-fi/p/MEC29475673?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC580023808&sid=offers
17,Camara Principal Compatible Con Xiaomi Redmi 8,7.0,https://www.mercadolibre.com.ec/camara-principal-compatible-con-xiaomi-redmi-8/up/MECU2434169605?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC573391692&sid=offers
17,Adaptador Wifi Tp-link T2u Archer Ac600 Dual Band Laptop-pc,12.9,https://www.mercadolibre.com.ec/adaptador-wifi-tp-link-t2u-archer-ac600-dual-band-laptop-pc/p/MEC21301079?pdp_filters=deal%3AMEC1008444-1#polycard_client=offers&deal_print_id=4d9daed9-2064-48b8-9a51-4fc1497ae3c3&tracking_id=35e63374-6309-4a60-b166-ab8cb706c9a8&wid=MEC654732534&sid=offers
